ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772258651,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5338242061665925,2.287704763697984,2.6914722825573683,60.71428571428571,63.52765321375188,1,1,1
1772258662,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6333761703690223,1.4527845036319458,1.741478860122922,55.55555555555556,63.52765321375188,1,1,1
1772258673,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5991335606968339,-0.595565328935308,1.0451350351461421,41.17647058823529,64.6888567293777,1,1,1
1772258683,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8016955399926421,-0.3763885063802435,0.498200941046208,50.0,65.09298998569386,1,1,1
1772258694,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5037552665323171,0.5433281149277113,0.6916904915613817,52.63157894736842,65.14285714285715,1,1,1
1772258704,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.476016111314525,0.7377351530800449,0.9406123201770552,61.111111111111114,66.54571843251095,1,1,0
1772258715,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6259780907668155,-0.7582678604056253,0.9313047487321344,33.33333333333333,66.54571843251095,1,1,0
1772258725,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8593605618185053,-0.8974358974359001,0.9428729894620064,33.33333333333333,65.08161816891413,1,1,1
1772258735,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6802721088435237,0.2303510550078475,0.730264374191144,56.25,65.08161816891413,1,1,1
1772258745,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8106116433308899,0.3141748290519171,0.6560709665496104,50.0,65.08161816891413,1,1,1
1772258755,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7182981858366154,-0.17466446037874725,0.5726953630149624,41.17647058823529,66.44927536231891,1,1,1
2026-02-28 06:06:03,BARDUSDC,BUY_FILLED,BUY,8.4,1.0997999999999999,MOM,,major,0,0.32834731849690324,0.7442800698336852,1.2747090338075036,61.111111111111114,64.86280487804886,1,1,0
2026-02-28 06:06:05,BARDUSDC,SELL_FILLED,SELL,8.4,1.0921,STOP,-0.06467999999999847,major,0,,,,,,,,
1772258796,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6162052791318082,-0.018390804597699123,0.40579175504933684,18.91891891891892,60.82916368834882,1,1,1
1772258806,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.49641478212905393,-0.06430868167201863,0.23938863824693266,16.0,64.0331075996991,1,1,1
1772258816,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8483171968649031,-0.14731608507504335,0.32278889606198086,25.0,64.0331075996991,1,1,1
1772258827,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6350667280257621,-0.11950726236441246,0.32278889606198086,31.25,68.13450760608495,1,1,0
1772258837,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7100046104195519,-0.03686975758133985,0.38806245957682545,35.294117647058826,68.13450760608495,1,1,0
1772258847,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6960556844547623,-0.8283479061205816,1.0791701553632949,33.33333333333333,68.13450760608495,1,1,0
1772258858,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.745781672415401,-0.7218880148079619,0.8203598396569329,37.5,68.13450760608495,1,1,0
1772258869,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6401335930976813,0.03712296983760353,0.5406917125011679,52.94117647058824,68.13450760608495,1,1,0
1772258879,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5401881344882001,-0.09304922303897738,0.5034965034965102,38.88888888888889,68.13450760608495,1,1,0
1772258889,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8095282404391859,-0.29687355042212554,0.5597537083683184,27.77777777777778,67.26973684210532,1,1,0
1772258900,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5100621348418863,0.42842507218030523,0.6810336785147739,50.0,59.40450254175748,1,1,1
1772258910,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3430690774223492,0.02782415136338035,0.18566654288897158,35.294117647058826,59.40450254175748,1,1,1
1772258921,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8036305190507659,-1.9104145414077671,1.975985629195416,25.0,54.208084824387,1,1,1
1772258932,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6191369606003695,-0.04688232536333286,2.063914780292948,41.17647058823529,57.08304256803909,1,1,1
1772258943,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5986343653540325,1.6834696595016216,1.7310252996005533,50.0,59.57756737072106,1,1,0
1772258954,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7921539041870956,-0.5346590376137359,0.8675971331573082,22.22222222222222,56.84503127171651,1,1,1
1772258965,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4035664007508394,-0.16864986414316724,0.726141078838178,55.55555555555556,54.715719063545166,1,1,1
1772258975,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5157055789967239,0.4899651370960232,0.5559219824743256,62.5,54.715719063545166,1,1,1
1772258985,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4954660185098495,0.39418113561710033,0.4884922498825828,62.5,58.01418439716312,1,1,1
1772258996,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6096989025419708,-0.11243324276209762,0.39395929087327464,38.88888888888889,57.282913165266095,1,1,1
1772259007,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.728201248345001,-1.205269550593304,1.3157894736842126,5.88235294117647,54.34131736526941,1,1,1
1772259017,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4350293171931303,-0.8160585310946582,1.3788512742487598,35.294117647058826,54.34131736526941,1,1,1
1772259028,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4891355469852407,1.093571700266246,1.3408139977177633,44.44444444444444,53.50036845983782,1,1,1
1772259039,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.32099697885197037,-0.11316484345530838,0.6136706948640647,35.294117647058826,52.570601013758115,1,1,1
2026-02-28 06:11:38,BARDUSDC,SELL_FILLED,SELL,5.2,1.0748,TRAIL,0.041080000000000096,major,0,,,,,,,,
1772259108,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.62564198337846,-0.6586270871985256,0.8686717728376693,40.74074074074074,52.22465353756382,1,1,1
2026-02-28 06:11:52,BARDUSDC,BUY_FILLED,BUY,8.5,1.079,MOM,,major,0,0.3720930232558143,-0.4353061035472954,0.8499906594433129,40.74074074074074,52.22465353756382,1,1,1
2026-02-28 06:12:48,BARDUSDC,SELL_FILLED,SELL,8.5,1.0696999999999999,STOP,-0.07905000000000073,major,0,,,,,,,,
1772259198,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4696158542312497,0.7570739093404001,0.9385665529010259,41.02564102564102,50.09771986970683,1,1,1
1772259208,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6027500470898437,0.44461261943053154,0.7380073800738035,35.714285714285715,50.67611075338055,1,1,1
1772259219,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5993720863856885,-1.203120594040807,1.2748549138997316,18.75,46.76710608913999,1,1,1
1772259229,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6865643177267183,-0.8790170132325222,0.8963478592543219,31.25,46.504369538077434,1,1,1
1772259240,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5244588538190198,-0.06670478368592957,0.8438818565400981,38.88888888888889,45.51007941356141,1,1,1
1772259250,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6896551724137809,-0.3436426116838533,0.7383966244725777,33.33333333333333,46.58040665434377,1,1,1
1772259261,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5259634694462884,-0.267048164043864,0.6418854186625721,33.33333333333333,46.382189239332085,1,1,1
1772259272,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4901960784313826,-0.6778042959427308,0.8463165993460203,16.666666666666664,46.382189239332085,1,1,1
1772259282,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5215375700212332,-0.909177911761876,1.0044427274483256,13.333333333333334,44.00472533963379,1,1,1
1772259293,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.71476866608711,-0.49019607843136126,0.9509023869590559,31.25,44.00472533963379,1,1,1
1772259303,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.621359223300967,-0.5215375700212547,0.757281553398061,35.294117647058826,49.30509596293846,0,1,0
